DateTime,Region,Value
09/01/2014 00:00:00,1,20234848.8990
09/01/2014 00:00:00,2,745719.0030
09/01/2014 00:00:00,3,569550.8370
09/01/2014 00:00:00,4,18513.3570
09/01/2014 00:00:00,5,18717.4230
09/01/2014 00:00:00,6,3127402.6060
09/01/2014 00:00:00,7,851036.0660
09/01/2014 00:00:00,8,352136.8800
09/01/2014 00:00:00,9,958568.6850
09/01/2014 00:00:00,10,1084281.4870
09/01/2014 00:00:00,11,3836715.2880
09/01/2014 00:00:00,12,1392733.0080
09/01/2014 00:00:00,13,825378.2890
09/01/2014 00:00:00,14,18513.3570
09/01/2014 00:00:00,15,18717.4230
09/01/2014 00:00:00,16,2267689.0170
09/01/2014 00:00:00,17,403402.9150
09/01/2014 00:00:00,18,2273008.3040
09/01/2014 00:00:00,19,399050.2850
09/01/2014 00:00:00,20,1581148.4530
09/01/2014 00:00:00,21,569550.8370
09/01/2014 00:00:00,22,745719.0030
09/01/2014 00:00:00,24,741479.7850
09/01/2014 00:00:00,23,140818.0430
