DateTime,Region,Value
04/01/2011 00:00:00,23,130206.8610
04/01/2011 00:00:00,24,592383.9240
04/01/2011 00:00:00,22,697158.3080
04/01/2011 00:00:00,21,393415.7680
04/01/2011 00:00:00,20,1583513.9020
04/01/2011 00:00:00,19,353799.7020
04/01/2011 00:00:00,18,1961970.7220
04/01/2011 00:00:00,17,378083.8370
04/01/2011 00:00:00,16,2245193.1900
04/01/2011 00:00:00,15,15687.3940
04/01/2011 00:00:00,14,14974.7560
04/01/2011 00:00:00,13,881845.1170
04/01/2011 00:00:00,12,1442490.2510
04/01/2011 00:00:00,11,3592544.2260
04/01/2011 00:00:00,10,1039440.1670
04/01/2011 00:00:00,9,895004.9120
04/01/2011 00:00:00,8,361935.1780
04/01/2011 00:00:00,7,825725.5430
04/01/2011 00:00:00,6,2902823.7030
04/01/2011 00:00:00,5,15687.3940
04/01/2011 00:00:00,4,14974.7560
04/01/2011 00:00:00,3,393415.7680
04/01/2011 00:00:00,2,697158.3080
04/01/2011 00:00:00,1,19186961.1360
