DateTime,Region,Value
05/01/2020 00:00:00,1,17368389.9330
05/01/2020 00:00:00,2,581117.6030
05/01/2020 00:00:00,3,327175.0740
05/01/2020 00:00:00,4,15827.4710
05/01/2020 00:00:00,5,15573.7590
05/01/2020 00:00:00,6,2833738.3480
05/01/2020 00:00:00,7,780472.5260
05/01/2020 00:00:00,8,314378.9610
05/01/2020 00:00:00,9,917831.6340
05/01/2020 00:00:00,10,975778.8470
05/01/2020 00:00:00,11,3196176.3850
05/01/2020 00:00:00,12,1122317.0970
05/01/2020 00:00:00,13,673587.9750
05/01/2020 00:00:00,14,15827.4710
05/01/2020 00:00:00,15,15573.7590
05/01/2020 00:00:00,16,1855359.2520
05/01/2020 00:00:00,17,377656.5880
05/01/2020 00:00:00,18,1827469.3310
05/01/2020 00:00:00,19,347169.6650
05/01/2020 00:00:00,20,1327958.6650
05/01/2020 00:00:00,21,327175.0740
05/01/2020 00:00:00,22,581117.6030
05/01/2020 00:00:00,24,700712.0440
05/01/2020 00:00:00,23,117782.5670
