DateTime,Region,Value
09/01/2013 00:00:00,1,19659136.9780
09/01/2013 00:00:00,2,720893.9010
09/01/2013 00:00:00,3,512266.6380
09/01/2013 00:00:00,4,17326.9210
09/01/2013 00:00:00,5,18279.8280
09/01/2013 00:00:00,6,3109624.4210
09/01/2013 00:00:00,7,823898.2020
09/01/2013 00:00:00,8,351812.2410
09/01/2013 00:00:00,9,915857.2870
09/01/2013 00:00:00,10,1059889.9440
09/01/2013 00:00:00,11,3729089.5020
09/01/2013 00:00:00,12,1347552.6230
09/01/2013 00:00:00,13,825805.3470
09/01/2013 00:00:00,14,17326.9210
09/01/2013 00:00:00,15,18279.8280
09/01/2013 00:00:00,16,2226990.4760
09/01/2013 00:00:00,17,384812.7280
09/01/2013 00:00:00,18,2108434.7680
09/01/2013 00:00:00,19,416337.6680
09/01/2013 00:00:00,20,1555877.6380
09/01/2013 00:00:00,21,512266.6380
09/01/2013 00:00:00,22,720893.9010
09/01/2013 00:00:00,24,670936.9790
09/01/2013 00:00:00,23,132217.0450
