DateTime,Region,Value
12/01/2012 00:00:00,23,147497.4120
12/01/2012 00:00:00,24,701704.7630
12/01/2012 00:00:00,22,728235.0060
12/01/2012 00:00:00,21,421285.1600
12/01/2012 00:00:00,20,1750809.3070
12/01/2012 00:00:00,19,436426.2120
12/01/2012 00:00:00,18,2192118.4860
12/01/2012 00:00:00,17,385305.2470
12/01/2012 00:00:00,16,2773513.9320
12/01/2012 00:00:00,15,17482.5180
12/01/2012 00:00:00,14,17742.4950
12/01/2012 00:00:00,13,864243.8910
12/01/2012 00:00:00,12,1320303.0070
12/01/2012 00:00:00,11,3906982.8560
12/01/2012 00:00:00,10,1209073.0940
12/01/2012 00:00:00,9,1048714.8200
12/01/2012 00:00:00,8,362476.1810
12/01/2012 00:00:00,7,849259.7660
12/01/2012 00:00:00,6,3351940.6010
12/01/2012 00:00:00,5,17482.5180
12/01/2012 00:00:00,4,17742.4950
12/01/2012 00:00:00,3,421285.1600
12/01/2012 00:00:00,2,728235.0060
12/01/2012 00:00:00,1,21300369.6360
