DateTime,Region,Value
07/01/2017 00:00:00,23,146987.0250
07/01/2017 00:00:00,17,397030.3350
07/01/2017 00:00:00,18,2605330.4810
07/01/2017 00:00:00,19,440624.2900
07/01/2017 00:00:00,20,1595519.3570
07/01/2017 00:00:00,21,677703.8550
07/01/2017 00:00:00,22,769839.9640
07/01/2017 00:00:00,24,906583.5720
07/01/2017 00:00:00,1,22413194.7950
07/01/2017 00:00:00,2,769839.9640
07/01/2017 00:00:00,3,677703.8550
07/01/2017 00:00:00,4,17581.9800
07/01/2017 00:00:00,5,19684.9250
07/01/2017 00:00:00,6,3762105.3890
07/01/2017 00:00:00,7,904284.3650
07/01/2017 00:00:00,8,355299.0790
07/01/2017 00:00:00,9,1058314.0340
07/01/2017 00:00:00,10,1201742.4340
07/01/2017 00:00:00,11,4355104.7870
07/01/2017 00:00:00,12,1298441.1680
07/01/2017 00:00:00,13,876020.3460
07/01/2017 00:00:00,14,17581.9800
07/01/2017 00:00:00,15,19684.9250
07/01/2017 00:00:00,16,2509808.1300
