DateTime,Region,Value
08/01/2023 00:00:00,24,868619.6610
08/01/2023 00:00:00,20,1006183.9220
08/01/2023 00:00:00,19,484804.5260
08/01/2023 00:00:00,18,2476241.2140
08/01/2023 00:00:00,17,357629.2090
08/01/2023 00:00:00,22,802657.9030
08/01/2023 00:00:00,21,704630.1150
08/01/2023 00:00:00,23,127359.9570
08/01/2023 00:00:00,16,2330887.5810
08/01/2023 00:00:00,15,21793.3050
08/01/2023 00:00:00,14,17061.0200
08/01/2023 00:00:00,13,661840.2050
08/01/2023 00:00:00,12,964746.6110
08/01/2023 00:00:00,11,3817737.7160
08/01/2023 00:00:00,10,1085791.1760
08/01/2023 00:00:00,9,1073977.7290
08/01/2023 00:00:00,8,280314.2230
08/01/2023 00:00:00,7,793739.4740
08/01/2023 00:00:00,6,3799101.0930
08/01/2023 00:00:00,5,21793.3050
08/01/2023 00:00:00,4,17061.0200
08/01/2023 00:00:00,3,704630.1150
08/01/2023 00:00:00,2,802657.9030
08/01/2023 00:00:00,1,20128974.2990
