DateTime,Region,Value
03/01/2020 00:00:00,1,19808362.4280
03/01/2020 00:00:00,2,682194.2970
03/01/2020 00:00:00,3,403832.7510
03/01/2020 00:00:00,4,16608.1960
03/01/2020 00:00:00,5,15735.6900
03/01/2020 00:00:00,6,3136155.1920
03/01/2020 00:00:00,7,845670.0250
03/01/2020 00:00:00,8,356180.3940
03/01/2020 00:00:00,9,988619.5770
03/01/2020 00:00:00,10,1127288.9070
03/01/2020 00:00:00,11,3655675.5000
03/01/2020 00:00:00,12,1354901.5870
03/01/2020 00:00:00,13,793322.5070
03/01/2020 00:00:00,14,16608.1960
03/01/2020 00:00:00,15,15735.6900
03/01/2020 00:00:00,16,2268882.2960
03/01/2020 00:00:00,17,407204.5790
03/01/2020 00:00:00,18,2101279.1810
03/01/2020 00:00:00,19,394485.6720
03/01/2020 00:00:00,20,1493138.3510
03/01/2020 00:00:00,21,403832.7510
03/01/2020 00:00:00,22,682194.2970
03/01/2020 00:00:00,24,748455.9720
03/01/2020 00:00:00,23,137102.5620
