DateTime,Region,Value
04/01/2022 00:00:00,23,124937.2140
04/01/2022 00:00:00,24,668215.2680
04/01/2022 00:00:00,22,673439.7900
04/01/2022 00:00:00,21,436273.8550
04/01/2022 00:00:00,20,1187067.1480
04/01/2022 00:00:00,19,382740.9870
04/01/2022 00:00:00,18,2024695.8500
04/01/2022 00:00:00,17,406001.2970
04/01/2022 00:00:00,16,2137449.2990
04/01/2022 00:00:00,15,14619.0400
04/01/2022 00:00:00,14,15441.1720
04/01/2022 00:00:00,13,745247.4600
04/01/2022 00:00:00,12,1244658.9290
04/01/2022 00:00:00,11,3493783.5040
04/01/2022 00:00:00,10,1079482.4440
04/01/2022 00:00:00,9,871579.2130
04/01/2022 00:00:00,8,317139.9590
04/01/2022 00:00:00,7,810692.2170
04/01/2022 00:00:00,6,2955545.4930
04/01/2022 00:00:00,5,14619.0400
04/01/2022 00:00:00,4,15441.1720
04/01/2022 00:00:00,3,436273.8550
04/01/2022 00:00:00,2,673439.7900
04/01/2022 00:00:00,1,18449237.3660
