DateTime,Region,Value
10/01/2023 00:00:00,24,720221.3480
10/01/2023 00:00:00,20,1077949.8870
10/01/2023 00:00:00,19,375786.6320
10/01/2023 00:00:00,18,2058567.3310
10/01/2023 00:00:00,17,401610.4410
10/01/2023 00:00:00,22,803867.6180
10/01/2023 00:00:00,21,495385.5050
10/01/2023 00:00:00,23,129475.4620
10/01/2023 00:00:00,16,2141799.4350
10/01/2023 00:00:00,15,16825.1060
10/01/2023 00:00:00,14,15703.4190
10/01/2023 00:00:00,13,697903.8820
10/01/2023 00:00:00,12,1278592.1250
10/01/2023 00:00:00,11,3604422.6090
10/01/2023 00:00:00,10,1060383.0980
10/01/2023 00:00:00,9,884290.5490
10/01/2023 00:00:00,8,296378.4890
10/01/2023 00:00:00,7,767601.1670
10/01/2023 00:00:00,6,3003718.8830
10/01/2023 00:00:00,5,16825.1060
10/01/2023 00:00:00,4,15703.4190
10/01/2023 00:00:00,3,495385.5050
10/01/2023 00:00:00,2,803867.6180
10/01/2023 00:00:00,1,18502050.8790
