DateTime,Region,Value
03/01/2019 00:00:00,1,20726895.7680
03/01/2019 00:00:00,2,738613.3410
03/01/2019 00:00:00,3,436816.1930
03/01/2019 00:00:00,4,16598.2350
03/01/2019 00:00:00,5,16622.0990
03/01/2019 00:00:00,6,3216356.3600
03/01/2019 00:00:00,7,931375.4190
03/01/2019 00:00:00,8,363081.3120
03/01/2019 00:00:00,9,1039939.7910
03/01/2019 00:00:00,10,1205850.1570
03/01/2019 00:00:00,11,3885658.3500
03/01/2019 00:00:00,12,1438251.7600
03/01/2019 00:00:00,13,819770.8200
03/01/2019 00:00:00,14,16598.2350
03/01/2019 00:00:00,15,16622.0990
03/01/2019 00:00:00,16,2350064.3640
03/01/2019 00:00:00,17,439192.2570
03/01/2019 00:00:00,18,2164887.6800
03/01/2019 00:00:00,19,388246.9380
03/01/2019 00:00:00,20,1570501.3030
03/01/2019 00:00:00,21,436816.1930
03/01/2019 00:00:00,22,738613.3410
03/01/2019 00:00:00,24,769206.2200
03/01/2019 00:00:00,23,144513.0780
