DateTime,Region,Value
02/01/2014 00:00:00,23,140890.3530
02/01/2014 00:00:00,24,658382.2700
02/01/2014 00:00:00,22,656359.4210
02/01/2014 00:00:00,21,384580.4310
02/01/2014 00:00:00,20,1691326.0400
02/01/2014 00:00:00,19,386077.1750
02/01/2014 00:00:00,18,2080950.2730
02/01/2014 00:00:00,17,409178.0270
02/01/2014 00:00:00,16,2507411.8990
02/01/2014 00:00:00,15,16095.0600
02/01/2014 00:00:00,14,17215.9840
02/01/2014 00:00:00,13,865903.6930
02/01/2014 00:00:00,12,1438908.5590
02/01/2014 00:00:00,11,3785728.1220
02/01/2014 00:00:00,10,1155201.0450
02/01/2014 00:00:00,9,941288.8450
02/01/2014 00:00:00,8,349413.8550
02/01/2014 00:00:00,7,834865.1500
02/01/2014 00:00:00,6,3092746.5400
02/01/2014 00:00:00,5,16095.0600
02/01/2014 00:00:00,4,17215.9840
02/01/2014 00:00:00,3,384580.4310
02/01/2014 00:00:00,2,656359.4210
02/01/2014 00:00:00,1,20338271.7780
