DateTime,Region,Value
07/01/2020 00:00:00,1,21947259.7930
07/01/2020 00:00:00,2,679184.2880
07/01/2020 00:00:00,3,528918.5850
07/01/2020 00:00:00,4,17917.4960
07/01/2020 00:00:00,5,21140.9430
07/01/2020 00:00:00,6,3944796.0500
07/01/2020 00:00:00,7,883086.5480
07/01/2020 00:00:00,8,319142.1210
07/01/2020 00:00:00,9,1173169.2720
07/01/2020 00:00:00,10,1226900.2300
07/01/2020 00:00:00,11,4124597.3670
07/01/2020 00:00:00,12,1211455.2350
07/01/2020 00:00:00,13,693685.8220
07/01/2020 00:00:00,14,17917.4960
07/01/2020 00:00:00,15,21140.9430
07/01/2020 00:00:00,16,2525218.3890
07/01/2020 00:00:00,17,396242.3770
07/01/2020 00:00:00,18,2517075.6580
07/01/2020 00:00:00,19,497827.8030
07/01/2020 00:00:00,20,1380397.9140
07/01/2020 00:00:00,21,528918.5850
07/01/2020 00:00:00,22,679184.2880
07/01/2020 00:00:00,24,909611.1010
07/01/2020 00:00:00,23,144053.9360
