DateTime,Region,Value
12/01/2013 00:00:00,23,149378.6120
12/01/2013 00:00:00,24,726305.4310
12/01/2013 00:00:00,22,721371.1050
12/01/2013 00:00:00,21,436606.3140
12/01/2013 00:00:00,20,1801883.9790
12/01/2013 00:00:00,19,422612.3880
12/01/2013 00:00:00,18,2277450.3060
12/01/2013 00:00:00,17,403209.9700
12/01/2013 00:00:00,16,2789666.3580
12/01/2013 00:00:00,15,17932.4420
12/01/2013 00:00:00,14,18473.3720
12/01/2013 00:00:00,13,920315.5550
12/01/2013 00:00:00,12,1330080.6620
12/01/2013 00:00:00,11,3947144.3960
12/01/2013 00:00:00,10,1229338.2390
12/01/2013 00:00:00,9,1064499.9660
12/01/2013 00:00:00,8,360633.7000
12/01/2013 00:00:00,7,868482.1030
12/01/2013 00:00:00,6,3417961.2780
12/01/2013 00:00:00,5,17932.4420
12/01/2013 00:00:00,4,18473.3720
12/01/2013 00:00:00,3,436606.3140
12/01/2013 00:00:00,2,721371.1050
12/01/2013 00:00:00,1,21708962.5800
