DateTime,Region,Value
04/01/2012 00:00:00,23,133623.5300
04/01/2012 00:00:00,24,641808.5640
04/01/2012 00:00:00,22,689163.5900
04/01/2012 00:00:00,21,400785.5650
04/01/2012 00:00:00,20,1615969.6960
04/01/2012 00:00:00,19,366289.9270
04/01/2012 00:00:00,18,1935247.0730
04/01/2012 00:00:00,17,373606.9890
04/01/2012 00:00:00,16,2348599.3110
04/01/2012 00:00:00,15,16070.0230
04/01/2012 00:00:00,14,16674.2870
04/01/2012 00:00:00,13,880424.1650
04/01/2012 00:00:00,12,1329450.3010
04/01/2012 00:00:00,11,3659467.4530
04/01/2012 00:00:00,10,1075109.5370
04/01/2012 00:00:00,9,918415.2860
04/01/2012 00:00:00,8,365905.5080
04/01/2012 00:00:00,7,813056.8190
04/01/2012 00:00:00,6,2995287.0330
04/01/2012 00:00:00,5,16070.0230
04/01/2012 00:00:00,4,16674.2870
04/01/2012 00:00:00,3,400785.5650
04/01/2012 00:00:00,2,689163.5900
04/01/2012 00:00:00,1,19452261.5510
