DateTime,Region,Value
10/01/2014 00:00:00,23,144239.2410
10/01/2014 00:00:00,24,679355.1920
10/01/2014 00:00:00,22,759886.1680
10/01/2014 00:00:00,21,454587.7300
10/01/2014 00:00:00,20,1624725.0560
10/01/2014 00:00:00,19,357967.7270
10/01/2014 00:00:00,18,2082078.5450
10/01/2014 00:00:00,17,404629.2460
10/01/2014 00:00:00,16,2227555.2240
10/01/2014 00:00:00,15,17688.8960
10/01/2014 00:00:00,14,18195.5810
10/01/2014 00:00:00,13,857117.5980
10/01/2014 00:00:00,12,1484166.8340
10/01/2014 00:00:00,11,3772334.1870
10/01/2014 00:00:00,10,1079858.1840
10/01/2014 00:00:00,9,850472.4640
10/01/2014 00:00:00,8,368091.1550
10/01/2014 00:00:00,7,825477.1140
10/01/2014 00:00:00,6,2904451.3150
10/01/2014 00:00:00,5,17688.8960
10/01/2014 00:00:00,4,18195.5810
10/01/2014 00:00:00,3,454587.7300
10/01/2014 00:00:00,2,759886.1680
10/01/2014 00:00:00,1,19662519.0850
