DateTime,Region,Value
06/01/2024 00:00:00,5,15852.4690
06/01/2024 00:00:00,4,14871.2100
06/01/2024 00:00:00,3,535483.5320
06/01/2024 00:00:00,2,692212.9830
06/01/2024 00:00:00,1,18226489.4320
06/01/2024 00:00:00,22,692212.9830
06/01/2024 00:00:00,21,535483.5320
06/01/2024 00:00:00,15,15852.4690
06/01/2024 00:00:00,14,14871.2100
06/01/2024 00:00:00,6,2967661.6940
06/01/2024 00:00:00,7,788120.4110
06/01/2024 00:00:00,8,308526.1160
06/01/2024 00:00:00,9,945258.0650
06/01/2024 00:00:00,10,992527.8190
06/01/2024 00:00:00,11,3460187.9400
06/01/2024 00:00:00,12,1230470.7990
06/01/2024 00:00:00,13,671540.9140
06/01/2024 00:00:00,16,2084149.3480
06/01/2024 00:00:00,17,383829.2220
06/01/2024 00:00:00,18,2105214.7050
06/01/2024 00:00:00,19,363012.6090
06/01/2024 00:00:00,20,1072918.9640
06/01/2024 00:00:00,23,113273.2040
06/01/2024 00:00:00,24,739797.6310
