DateTime,Region,Value
05/01/2017 00:00:00,23,139519.1080
05/01/2017 00:00:00,17,435172.5840
05/01/2017 00:00:00,18,2109200.7990
05/01/2017 00:00:00,19,378276.1580
05/01/2017 00:00:00,20,1620405.3900
05/01/2017 00:00:00,21,482229.8590
05/01/2017 00:00:00,22,728992.3580
05/01/2017 00:00:00,24,740527.1800
05/01/2017 00:00:00,1,20204909.7240
05/01/2017 00:00:00,2,728992.3580
05/01/2017 00:00:00,3,482229.8590
05/01/2017 00:00:00,4,16501.7390
05/01/2017 00:00:00,5,16451.7560
05/01/2017 00:00:00,6,3064661.1150
05/01/2017 00:00:00,7,893311.8040
05/01/2017 00:00:00,8,369259.8760
05/01/2017 00:00:00,9,962101.2660
05/01/2017 00:00:00,10,1134853.5120
05/01/2017 00:00:00,11,3864757.5820
05/01/2017 00:00:00,12,1413920.8490
05/01/2017 00:00:00,13,874123.6130
05/01/2017 00:00:00,14,16501.7390
05/01/2017 00:00:00,15,16451.7560
05/01/2017 00:00:00,16,2204818.8920
