DateTime,Region,Value
08/01/2020 00:00:00,23,133978.3030
08/01/2020 00:00:00,24,904273.9550
08/01/2020 00:00:00,22,712516.5450
08/01/2020 00:00:00,21,566318.8600
08/01/2020 00:00:00,20,1390800.2400
08/01/2020 00:00:00,19,489402.9670
08/01/2020 00:00:00,18,2431482.8470
08/01/2020 00:00:00,17,391904.0880
08/01/2020 00:00:00,16,2202008.8920
08/01/2020 00:00:00,15,22335.7310
08/01/2020 00:00:00,14,18096.7790
08/01/2020 00:00:00,13,670393.4130
08/01/2020 00:00:00,12,987600.9640
08/01/2020 00:00:00,11,3825701.2630
08/01/2020 00:00:00,10,1126916.9210
08/01/2020 00:00:00,9,1114481.3230
08/01/2020 00:00:00,8,340134.0220
08/01/2020 00:00:00,7,884240.3410
08/01/2020 00:00:00,6,3852523.9180
08/01/2020 00:00:00,5,22335.7310
08/01/2020 00:00:00,4,18096.7790
08/01/2020 00:00:00,3,566318.8600
08/01/2020 00:00:00,2,712516.5450
08/01/2020 00:00:00,1,20745843.4330
