DateTime,Region,Value
06/01/2017 00:00:00,16,2535147.6440
06/01/2017 00:00:00,15,18010.1850
06/01/2017 00:00:00,14,17170.8560
06/01/2017 00:00:00,13,844501.0330
06/01/2017 00:00:00,12,1385217.1490
06/01/2017 00:00:00,11,4143523.2520
06/01/2017 00:00:00,10,1185343.3670
06/01/2017 00:00:00,9,1018755.2200
06/01/2017 00:00:00,8,353221.6770
06/01/2017 00:00:00,7,917711.2590
06/01/2017 00:00:00,6,3513624.1900
06/01/2017 00:00:00,5,18010.1850
06/01/2017 00:00:00,4,17170.8560
06/01/2017 00:00:00,3,578281.9350
06/01/2017 00:00:00,2,730157.0830
06/01/2017 00:00:00,1,21680301.5620
06/01/2017 00:00:00,24,824032.3730
06/01/2017 00:00:00,22,730157.0830
06/01/2017 00:00:00,21,578281.9350
06/01/2017 00:00:00,20,1590862.4070
06/01/2017 00:00:00,19,439779.7350
06/01/2017 00:00:00,18,2350195.2070
06/01/2017 00:00:00,17,435650.2730
06/01/2017 00:00:00,23,142736.7780
