DateTime,Region,Value
12/01/2022 00:00:00,23,129424.5300
12/01/2022 00:00:00,24,704461.2990
12/01/2022 00:00:00,22,718952.8120
12/01/2022 00:00:00,21,398799.4640
12/01/2022 00:00:00,20,1170300.2680
12/01/2022 00:00:00,19,369415.1150
12/01/2022 00:00:00,18,2108159.7180
12/01/2022 00:00:00,17,389488.5500
12/01/2022 00:00:00,16,2372841.6630
12/01/2022 00:00:00,15,15185.3720
12/01/2022 00:00:00,14,15734.9130
12/01/2022 00:00:00,13,741601.9930
12/01/2022 00:00:00,12,1200659.8650
12/01/2022 00:00:00,11,3660750.4880
12/01/2022 00:00:00,10,1103692.9280
12/01/2022 00:00:00,9,956420.8090
12/01/2022 00:00:00,8,276394.3690
12/01/2022 00:00:00,7,828154.9120
12/01/2022 00:00:00,6,3127215.4110
12/01/2022 00:00:00,5,15185.3720
12/01/2022 00:00:00,4,15734.9130
12/01/2022 00:00:00,3,398799.4640
12/01/2022 00:00:00,2,718952.8120
12/01/2022 00:00:00,1,19138984.1510
