DateTime,Region,Value
04/01/2024 00:00:00,11,3371750.7150
04/01/2024 00:00:00,10,1026646.6180
04/01/2024 00:00:00,9,942621.5110
04/01/2024 00:00:00,8,314024.1760
04/01/2024 00:00:00,7,815878.5640
04/01/2024 00:00:00,6,2810472.9690
04/01/2024 00:00:00,5,14777.8600
04/01/2024 00:00:00,4,14359.9960
04/01/2024 00:00:00,3,430957.0520
04/01/2024 00:00:00,2,704936.8280
04/01/2024 00:00:00,1,18000578.5170
04/01/2024 00:00:00,23,119690.9380
04/01/2024 00:00:00,20,1137131.3420
04/01/2024 00:00:00,22,704936.8280
04/01/2024 00:00:00,21,430957.0520
04/01/2024 00:00:00,19,357436.7230
04/01/2024 00:00:00,18,1966397.1040
04/01/2024 00:00:00,17,379610.1340
04/01/2024 00:00:00,16,2077072.7380
04/01/2024 00:00:00,15,14777.8600
04/01/2024 00:00:00,14,14359.9960
04/01/2024 00:00:00,13,706303.8960
04/01/2024 00:00:00,12,1277428.5430
04/01/2024 00:00:00,24,698112.5130
