DateTime,Region,Value
12/01/2021 00:00:00,23,141258.0770
12/01/2021 00:00:00,24,781601.1180
12/01/2021 00:00:00,22,719893.2290
12/01/2021 00:00:00,21,435319.0250
12/01/2021 00:00:00,20,1521980.4010
12/01/2021 00:00:00,19,429876.9230
12/01/2021 00:00:00,18,2263430.8350
12/01/2021 00:00:00,17,421278.9800
12/01/2021 00:00:00,16,2507655.7550
12/01/2021 00:00:00,15,16807.7590
12/01/2021 00:00:00,14,16848.5830
12/01/2021 00:00:00,13,805235.9090
12/01/2021 00:00:00,12,1278916.6760
12/01/2021 00:00:00,11,3796545.7170
12/01/2021 00:00:00,10,1192721.6450
12/01/2021 00:00:00,9,1048655.1260
12/01/2021 00:00:00,8,314925.7180
12/01/2021 00:00:00,7,895918.5850
12/01/2021 00:00:00,6,3441074.5770
12/01/2021 00:00:00,5,16807.7590
12/01/2021 00:00:00,4,16848.5830
12/01/2021 00:00:00,3,435319.0250
12/01/2021 00:00:00,2,719893.2290
12/01/2021 00:00:00,1,20841076.0410
