DateTime,Region,Value
02/01/2011 00:00:00,23,151471.4850
02/01/2011 00:00:00,24,652478.7220
02/01/2011 00:00:00,22,668993.4230
02/01/2011 00:00:00,21,430507.4990
02/01/2011 00:00:00,20,1674718.2200
02/01/2011 00:00:00,19,407235.6030
02/01/2011 00:00:00,18,2271565.1190
02/01/2011 00:00:00,17,419328.5510
02/01/2011 00:00:00,16,2693270.5280
02/01/2011 00:00:00,15,16466.2780
02/01/2011 00:00:00,14,15248.4860
02/01/2011 00:00:00,13,920399.0660
02/01/2011 00:00:00,12,1590309.1200
02/01/2011 00:00:00,11,3908142.3650
02/01/2011 00:00:00,10,1189416.3560
02/01/2011 00:00:00,9,1039329.3840
02/01/2011 00:00:00,8,366574.2420
02/01/2011 00:00:00,7,872527.9780
02/01/2011 00:00:00,6,3206557.6950
02/01/2011 00:00:00,5,16466.2780
02/01/2011 00:00:00,4,15248.4860
02/01/2011 00:00:00,3,430507.4990
02/01/2011 00:00:00,2,668993.4230
02/01/2011 00:00:00,1,21363324.3690
