DateTime,Region,Value
06/01/2012 00:00:00,23,140041.8570
06/01/2012 00:00:00,24,740777.9880
06/01/2012 00:00:00,22,726090.6890
06/01/2012 00:00:00,21,533418.2820
06/01/2012 00:00:00,20,1524531.1740
06/01/2012 00:00:00,19,390478.2530
06/01/2012 00:00:00,18,2212099.0330
06/01/2012 00:00:00,17,399721.0990
06/01/2012 00:00:00,16,2514844.8910
06/01/2012 00:00:00,15,18287.6760
06/01/2012 00:00:00,14,17488.1950
06/01/2012 00:00:00,13,838445.3040
06/01/2012 00:00:00,12,1382315.0630
06/01/2012 00:00:00,11,3956770.2190
06/01/2012 00:00:00,10,1101374.1760
06/01/2012 00:00:00,9,1015586.2360
06/01/2012 00:00:00,8,354298.5590
06/01/2012 00:00:00,7,835576.0390
06/01/2012 00:00:00,6,3310630.8470
06/01/2012 00:00:00,5,18287.6760
06/01/2012 00:00:00,4,17488.1950
06/01/2012 00:00:00,3,533418.2820
06/01/2012 00:00:00,2,726090.6890
06/01/2012 00:00:00,1,20717490.6610
