DateTime,Region,Value
06/01/2011 00:00:00,23,141150.3070
06/01/2011 00:00:00,24,669464.8580
06/01/2011 00:00:00,22,726468.4500
06/01/2011 00:00:00,21,503299.5540
06/01/2011 00:00:00,20,1571521.3040
06/01/2011 00:00:00,19,396935.0910
06/01/2011 00:00:00,18,2211285.8530
06/01/2011 00:00:00,17,417509.5560
06/01/2011 00:00:00,16,2477352.9560
06/01/2011 00:00:00,15,18089.7120
06/01/2011 00:00:00,14,17357.3830
06/01/2011 00:00:00,13,881615.1880
06/01/2011 00:00:00,12,1499330.1090
06/01/2011 00:00:00,11,3883055.9010
06/01/2011 00:00:00,10,1120821.2330
06/01/2011 00:00:00,9,984581.1670
06/01/2011 00:00:00,8,358443.7930
06/01/2011 00:00:00,7,865662.9770
06/01/2011 00:00:00,6,3254115.1390
06/01/2011 00:00:00,5,18089.7120
06/01/2011 00:00:00,4,17357.3830
06/01/2011 00:00:00,3,503299.5540
06/01/2011 00:00:00,2,726468.4500
06/01/2011 00:00:00,1,20732845.3560
