DateTime,Region,Value
09/01/2022 00:00:00,1,18959861.2090
09/01/2022 00:00:00,2,724251.2890
09/01/2022 00:00:00,3,594746.7970
09/01/2022 00:00:00,4,15818.1360
09/01/2022 00:00:00,5,17281.5490
09/01/2022 00:00:00,6,3143996.2930
09/01/2022 00:00:00,7,818225.4740
09/01/2022 00:00:00,8,276790.4280
09/01/2022 00:00:00,9,936184.3500
09/01/2022 00:00:00,10,1035023.4610
09/01/2022 00:00:00,11,3717711.1750
09/01/2022 00:00:00,12,1229065.2850
09/01/2022 00:00:00,13,707938.3870
09/01/2022 00:00:00,14,15818.1360
09/01/2022 00:00:00,15,17281.5490
09/01/2022 00:00:00,16,2085897.2210
09/01/2022 00:00:00,17,417254.5680
09/01/2022 00:00:00,18,2288727.2290
09/01/2022 00:00:00,19,378553.3940
09/01/2022 00:00:00,20,1029103.9910
09/01/2022 00:00:00,21,594746.7970
09/01/2022 00:00:00,22,724251.2890
09/01/2022 00:00:00,24,765406.5440
09/01/2022 00:00:00,23,129983.3990
