DateTime,Region,Value
08/01/2021 00:00:00,23,130850.0350
08/01/2021 00:00:00,24,901082.8550
08/01/2021 00:00:00,22,728446.2300
08/01/2021 00:00:00,21,632604.9420
08/01/2021 00:00:00,20,1377124.2990
08/01/2021 00:00:00,19,509621.4410
08/01/2021 00:00:00,18,2405188.2790
08/01/2021 00:00:00,17,391177.1280
08/01/2021 00:00:00,16,2259789.2800
08/01/2021 00:00:00,15,20335.8520
08/01/2021 00:00:00,14,17829.9900
08/01/2021 00:00:00,13,720273.2590
08/01/2021 00:00:00,12,1032737.9870
08/01/2021 00:00:00,11,3663381.7890
08/01/2021 00:00:00,10,1139478.3450
08/01/2021 00:00:00,9,1111553.1900
08/01/2021 00:00:00,8,345589.8240
08/01/2021 00:00:00,7,890945.7680
08/01/2021 00:00:00,6,3781782.8170
08/01/2021 00:00:00,5,20335.8520
08/01/2021 00:00:00,4,17829.9900
08/01/2021 00:00:00,3,632604.9420
08/01/2021 00:00:00,2,728446.2300
08/01/2021 00:00:00,1,20660576.2650
