DateTime,Region,Value
10/01/2021 00:00:00,23,135918.9400
10/01/2021 00:00:00,24,707168.9600
10/01/2021 00:00:00,22,734306.8060
10/01/2021 00:00:00,21,444700.6540
10/01/2021 00:00:00,20,1418232.5660
10/01/2021 00:00:00,19,382150.6280
10/01/2021 00:00:00,18,2082354.2190
10/01/2021 00:00:00,17,414220.5120
10/01/2021 00:00:00,16,2075335.0990
10/01/2021 00:00:00,15,16468.9220
10/01/2021 00:00:00,14,16448.7890
10/01/2021 00:00:00,13,750755.8320
10/01/2021 00:00:00,12,1328564.1070
10/01/2021 00:00:00,11,3493176.9010
10/01/2021 00:00:00,10,1074792.0450
10/01/2021 00:00:00,9,889166.1150
10/01/2021 00:00:00,8,328646.4120
10/01/2021 00:00:00,7,842280.7120
10/01/2021 00:00:00,6,3062789.7820
10/01/2021 00:00:00,5,16468.9220
10/01/2021 00:00:00,4,16448.7890
10/01/2021 00:00:00,3,444700.6540
10/01/2021 00:00:00,2,734306.8060
10/01/2021 00:00:00,1,18985552.8000
