DateTime,Region,Value
07/01/2019 00:00:00,1,22701204.0710
07/01/2019 00:00:00,2,765155.2450
07/01/2019 00:00:00,3,719464.8770
07/01/2019 00:00:00,4,18185.2520
07/01/2019 00:00:00,5,19981.7250
07/01/2019 00:00:00,6,3676269.5430
07/01/2019 00:00:00,7,947768.6720
07/01/2019 00:00:00,8,349591.3570
07/01/2019 00:00:00,9,1152988.9820
07/01/2019 00:00:00,10,1245721.6800
07/01/2019 00:00:00,11,4446351.0530
07/01/2019 00:00:00,12,1321611.7130
07/01/2019 00:00:00,13,771577.4310
07/01/2019 00:00:00,14,18185.2520
07/01/2019 00:00:00,15,19981.7250
07/01/2019 00:00:00,16,2651654.2850
07/01/2019 00:00:00,17,425913.1310
07/01/2019 00:00:00,18,2732096.0810
07/01/2019 00:00:00,19,431889.8310
07/01/2019 00:00:00,20,1459713.9490
07/01/2019 00:00:00,21,719464.8770
07/01/2019 00:00:00,22,765155.2450
07/01/2019 00:00:00,24,934973.7040
07/01/2019 00:00:00,23,153082.6820
