DateTime,Region,Value
11/01/2013 00:00:00,1,20435004.1430
11/01/2013 00:00:00,2,710156.7690
11/01/2013 00:00:00,3,394684.0890
11/01/2013 00:00:00,4,17486.0600
11/01/2013 00:00:00,5,16824.2310
11/01/2013 00:00:00,6,3064995.3790
11/01/2013 00:00:00,7,842650.9290
11/01/2013 00:00:00,8,377422.3460
11/01/2013 00:00:00,9,923788.7860
11/01/2013 00:00:00,10,1159967.6490
11/01/2013 00:00:00,11,3802662.5930
11/01/2013 00:00:00,12,1460010.6770
11/01/2013 00:00:00,13,869263.7610
11/01/2013 00:00:00,14,17486.0600
11/01/2013 00:00:00,15,16824.2310
11/01/2013 00:00:00,16,2478442.3460
11/01/2013 00:00:00,17,410913.1060
11/01/2013 00:00:00,18,2153516.9510
11/01/2013 00:00:00,19,386845.1680
11/01/2013 00:00:00,20,1674271.7510
11/01/2013 00:00:00,21,394684.0890
11/01/2013 00:00:00,22,710156.7690
11/01/2013 00:00:00,24,685230.2680
11/01/2013 00:00:00,23,145022.5730
