DateTime,Region,Value
02/01/2013 00:00:00,23,144191.1320
02/01/2013 00:00:00,24,664760.5210
02/01/2013 00:00:00,22,659622.8340
02/01/2013 00:00:00,21,423302.5760
02/01/2013 00:00:00,20,1663698.1200
02/01/2013 00:00:00,19,403783.9100
02/01/2013 00:00:00,18,2110489.5530
02/01/2013 00:00:00,17,397391.4900
02/01/2013 00:00:00,16,2595560.5470
02/01/2013 00:00:00,15,16183.3760
02/01/2013 00:00:00,14,15557.0150
02/01/2013 00:00:00,13,867681.1760
02/01/2013 00:00:00,12,1453298.9850
02/01/2013 00:00:00,11,3829246.7350
02/01/2013 00:00:00,10,1156059.3900
02/01/2013 00:00:00,9,968570.5780
02/01/2013 00:00:00,8,347417.2310
02/01/2013 00:00:00,7,832999.6270
02/01/2013 00:00:00,6,3083174.5760
02/01/2013 00:00:00,5,16183.3760
02/01/2013 00:00:00,4,15557.0150
02/01/2013 00:00:00,3,423302.5760
02/01/2013 00:00:00,2,659622.8340
02/01/2013 00:00:00,1,20518323.5200
