DateTime,Region,Value
08/01/2013 00:00:00,23,132332.1000
08/01/2013 00:00:00,24,750689.0020
08/01/2013 00:00:00,22,767882.0860
08/01/2013 00:00:00,21,631293.8210
08/01/2013 00:00:00,20,1597169.8760
08/01/2013 00:00:00,19,465167.8820
08/01/2013 00:00:00,18,2219507.7040
08/01/2013 00:00:00,17,374473.2180
08/01/2013 00:00:00,16,2372558.1620
08/01/2013 00:00:00,15,20344.7130
08/01/2013 00:00:00,14,18953.2460
08/01/2013 00:00:00,13,812652.8140
08/01/2013 00:00:00,12,1119678.0250
08/01/2013 00:00:00,11,3828631.7120
08/01/2013 00:00:00,10,1117610.0790
08/01/2013 00:00:00,9,1047742.2650
08/01/2013 00:00:00,8,361008.3420
08/01/2013 00:00:00,7,850802.3080
08/01/2013 00:00:00,6,3536562.1160
08/01/2013 00:00:00,5,20344.7130
08/01/2013 00:00:00,4,18953.2460
08/01/2013 00:00:00,3,631293.8210
08/01/2013 00:00:00,2,767882.0860
08/01/2013 00:00:00,1,20586585.7750
