DateTime,Region,Value
07/01/2016 00:00:00,1,22201789.1500
07/01/2016 00:00:00,2,761974.8100
07/01/2016 00:00:00,3,642436.2140
07/01/2016 00:00:00,4,18292.9770
07/01/2016 00:00:00,5,18777.3520
07/01/2016 00:00:00,6,3794551.3400
07/01/2016 00:00:00,7,880755.4540
07/01/2016 00:00:00,8,338924.9120
07/01/2016 00:00:00,9,1085040.3880
07/01/2016 00:00:00,10,1212846.1610
07/01/2016 00:00:00,11,4272885.0020
07/01/2016 00:00:00,12,1233578.7380
07/01/2016 00:00:00,13,875652.4640
07/01/2016 00:00:00,14,18292.9770
07/01/2016 00:00:00,15,18777.3520
07/01/2016 00:00:00,16,2561135.8590
07/01/2016 00:00:00,17,386757.3610
07/01/2016 00:00:00,18,2530507.6460
07/01/2016 00:00:00,19,451198.0390
07/01/2016 00:00:00,20,1564340.5920
07/01/2016 00:00:00,21,642436.2140
07/01/2016 00:00:00,22,761974.8100
07/01/2016 00:00:00,23,146779.2400
07/01/2016 00:00:00,24,866836.0490
