DateTime,Region,Value
05/01/2021 00:00:00,1,19296112.4390
05/01/2021 00:00:00,2,638221.9770
05/01/2021 00:00:00,3,380442.8470
05/01/2021 00:00:00,4,15515.2050
05/01/2021 00:00:00,5,16356.4960
05/01/2021 00:00:00,6,3088142.3260
05/01/2021 00:00:00,7,854555.0310
05/01/2021 00:00:00,8,354486.8890
05/01/2021 00:00:00,9,983773.9820
05/01/2021 00:00:00,10,1107577.8570
05/01/2021 00:00:00,11,3492614.7490
05/01/2021 00:00:00,12,1350193.2600
05/01/2021 00:00:00,13,776093.7290
05/01/2021 00:00:00,14,15515.2050
05/01/2021 00:00:00,15,16356.4960
05/01/2021 00:00:00,16,2107378.2810
05/01/2021 00:00:00,17,426771.7930
05/01/2021 00:00:00,18,2055062.9990
05/01/2021 00:00:00,19,383981.2980
05/01/2021 00:00:00,20,1454054.6160
05/01/2021 00:00:00,21,380442.8470
05/01/2021 00:00:00,22,638221.9770
05/01/2021 00:00:00,24,730774.5660
05/01/2021 00:00:00,23,130651.0220
