DateTime,Region,Value
08/01/2016 00:00:00,24,839717.3880
08/01/2016 00:00:00,23,137122.2950
08/01/2016 00:00:00,22,791081.6080
08/01/2016 00:00:00,21,650485.3370
08/01/2016 00:00:00,20,1605756.6790
08/01/2016 00:00:00,19,511029.3770
08/01/2016 00:00:00,18,2358992.2660
08/01/2016 00:00:00,17,391994.5650
08/01/2016 00:00:00,16,2393854.9550
08/01/2016 00:00:00,15,20562.3430
08/01/2016 00:00:00,14,19186.1160
08/01/2016 00:00:00,13,844856.2340
08/01/2016 00:00:00,12,1086273.4560
08/01/2016 00:00:00,11,3937413.3940
08/01/2016 00:00:00,10,1164434.6980
08/01/2016 00:00:00,9,1079734.1960
08/01/2016 00:00:00,8,367394.1790
08/01/2016 00:00:00,7,880559.7580
08/01/2016 00:00:00,6,3826430.7410
08/01/2016 00:00:00,5,20562.3430
08/01/2016 00:00:00,4,19186.1160
08/01/2016 00:00:00,3,650485.3370
08/01/2016 00:00:00,2,791081.6080
08/01/2016 00:00:00,1,21425564.1650
