DateTime,Region,Value
12/01/2014 00:00:00,23,148364.8370
12/01/2014 00:00:00,24,728687.5630
12/01/2014 00:00:00,22,719939.0930
12/01/2014 00:00:00,21,415844.6080
12/01/2014 00:00:00,20,1791796.8510
12/01/2014 00:00:00,19,415566.5730
12/01/2014 00:00:00,18,2222913.1860
12/01/2014 00:00:00,17,393020.5420
12/01/2014 00:00:00,16,2654743.9280
12/01/2014 00:00:00,15,17695.8250
12/01/2014 00:00:00,14,18317.7810
12/01/2014 00:00:00,13,904378.0340
12/01/2014 00:00:00,12,1357919.2270
12/01/2014 00:00:00,11,3894913.6000
12/01/2014 00:00:00,10,1202400.6520
12/01/2014 00:00:00,9,1028859.2140
12/01/2014 00:00:00,8,362087.5730
12/01/2014 00:00:00,7,850864.4950
12/01/2014 00:00:00,6,3340778.2520
12/01/2014 00:00:00,5,17695.8250
12/01/2014 00:00:00,4,18317.7810
12/01/2014 00:00:00,3,415844.6080
12/01/2014 00:00:00,2,719939.0930
12/01/2014 00:00:00,1,21297294.5660
