DateTime,Region,Value
09/01/2020 00:00:00,1,19374545.0570
09/01/2020 00:00:00,2,684875.5920
09/01/2020 00:00:00,3,403465.2410
09/01/2020 00:00:00,4,16830.0540
09/01/2020 00:00:00,5,18793.8990
09/01/2020 00:00:00,6,3248747.4850
09/01/2020 00:00:00,7,844042.2510
09/01/2020 00:00:00,8,333667.0890
09/01/2020 00:00:00,9,930478.0160
09/01/2020 00:00:00,10,1084962.2920
09/01/2020 00:00:00,11,3636332.1420
09/01/2020 00:00:00,12,1253870.0650
09/01/2020 00:00:00,13,686850.4540
09/01/2020 00:00:00,14,16830.0540
09/01/2020 00:00:00,15,18793.8990
09/01/2020 00:00:00,16,2067050.0740
09/01/2020 00:00:00,17,419135.9260
09/01/2020 00:00:00,18,2160161.8010
09/01/2020 00:00:00,19,422010.6560
09/01/2020 00:00:00,20,1375753.2840
09/01/2020 00:00:00,21,403465.2410
09/01/2020 00:00:00,22,684875.5920
09/01/2020 00:00:00,24,773862.2630
09/01/2020 00:00:00,23,137621.2540
