DateTime,Region,Value
01/01/2023 00:00:00,1,20783747.2160
01/01/2023 00:00:00,2,719420.6600
01/01/2023 00:00:00,3,450580.6410
01/01/2023 00:00:00,4,16642.2320
01/01/2023 00:00:00,5,16258.2760
01/01/2023 00:00:00,6,3411487.5460
01/01/2023 00:00:00,7,878380.3690
01/01/2023 00:00:00,8,299729.0330
01/01/2023 00:00:00,9,1027519.1950
01/01/2023 00:00:00,10,1188620.2500
01/01/2023 00:00:00,11,3991811.8270
01/01/2023 00:00:00,12,1361229.4330
01/01/2023 00:00:00,13,736678.2850
01/01/2023 00:00:00,14,16642.2320
01/01/2023 00:00:00,15,16258.2760
01/01/2023 00:00:00,16,2582358.5180
01/01/2023 00:00:00,23,140153.8160
01/01/2023 00:00:00,21,450580.6410
01/01/2023 00:00:00,22,719420.6600
01/01/2023 00:00:00,17,422325.7880
01/01/2023 00:00:00,18,2319028.6440
01/01/2023 00:00:00,19,442676.7220
01/01/2023 00:00:00,20,1233543.7830
01/01/2023 00:00:00,24,742370.1590
