DateTime,Region,Value
02/01/2017 00:00:00,17,412913.0920
02/01/2017 00:00:00,16,2387351.0390
02/01/2017 00:00:00,15,15602.0880
02/01/2017 00:00:00,14,15723.9140
02/01/2017 00:00:00,13,850071.0150
02/01/2017 00:00:00,12,1358830.5360
02/01/2017 00:00:00,11,3733074.3150
02/01/2017 00:00:00,10,1136465.6020
02/01/2017 00:00:00,9,916105.8360
02/01/2017 00:00:00,8,342001.4490
02/01/2017 00:00:00,7,834494.5840
02/01/2017 00:00:00,6,3055225.2080
02/01/2017 00:00:00,5,15602.0880
02/01/2017 00:00:00,4,15723.9140
02/01/2017 00:00:00,3,395605.4010
02/01/2017 00:00:00,2,665204.1760
02/01/2017 00:00:00,1,19959317.5760
02/01/2017 00:00:00,24,691174.7710
02/01/2017 00:00:00,22,665204.1760
02/01/2017 00:00:00,21,395605.4010
02/01/2017 00:00:00,20,1624277.3220
02/01/2017 00:00:00,19,385350.0440
02/01/2017 00:00:00,18,2093499.4160
02/01/2017 00:00:00,23,138483.3540
