DateTime,Region,Value
03/01/2017 00:00:00,23,146902.2480
03/01/2017 00:00:00,18,2167073.6750
03/01/2017 00:00:00,19,395079.0660
03/01/2017 00:00:00,20,1724170.6920
03/01/2017 00:00:00,21,408891.7960
03/01/2017 00:00:00,22,736714.9030
03/01/2017 00:00:00,24,743049.0760
03/01/2017 00:00:00,1,21086734.8590
03/01/2017 00:00:00,2,736714.9030
03/01/2017 00:00:00,3,408891.7960
03/01/2017 00:00:00,4,16352.6280
03/01/2017 00:00:00,5,16479.3640
03/01/2017 00:00:00,6,3200360.4410
03/01/2017 00:00:00,7,899478.9200
03/01/2017 00:00:00,8,384478.4760
03/01/2017 00:00:00,9,951526.4860
03/01/2017 00:00:00,10,1213111.7530
03/01/2017 00:00:00,11,3974169.5550
03/01/2017 00:00:00,12,1513671.3660
03/01/2017 00:00:00,13,920243.8490
03/01/2017 00:00:00,14,16352.6280
03/01/2017 00:00:00,15,16479.3640
03/01/2017 00:00:00,16,2412638.7100
03/01/2017 00:00:00,17,440780.5880
