DateTime,Region,Value
08/01/2011 00:00:00,23,144406.3750
08/01/2011 00:00:00,24,757673.9420
08/01/2011 00:00:00,22,775486.5560
08/01/2011 00:00:00,21,639478.9850
08/01/2011 00:00:00,20,1613754.8580
08/01/2011 00:00:00,19,478296.9360
08/01/2011 00:00:00,18,2349165.4290
08/01/2011 00:00:00,17,397907.7530
08/01/2011 00:00:00,16,2537759.6060
08/01/2011 00:00:00,15,20902.1100
08/01/2011 00:00:00,14,18453.9520
08/01/2011 00:00:00,13,863510.7030
08/01/2011 00:00:00,12,1157072.4430
08/01/2011 00:00:00,11,3973690.3780
08/01/2011 00:00:00,10,1138684.9860
08/01/2011 00:00:00,9,1098090.7960
08/01/2011 00:00:00,8,365524.9740
08/01/2011 00:00:00,7,890808.7410
08/01/2011 00:00:00,6,3758125.7770
08/01/2011 00:00:00,5,20902.1100
08/01/2011 00:00:00,4,18453.9520
08/01/2011 00:00:00,3,639478.9850
08/01/2011 00:00:00,2,775486.5560
08/01/2011 00:00:00,1,21524473.5110
