DateTime,Region,Value
08/01/2012 00:00:00,23,142462.6690
08/01/2012 00:00:00,24,815452.5450
08/01/2012 00:00:00,22,794883.8200
08/01/2012 00:00:00,21,674577.6270
08/01/2012 00:00:00,20,1593068.6730
08/01/2012 00:00:00,19,465095.5830
08/01/2012 00:00:00,18,2373508.6310
08/01/2012 00:00:00,17,386464.4080
08/01/2012 00:00:00,16,2521638.4210
08/01/2012 00:00:00,15,21153.3080
08/01/2012 00:00:00,14,18556.8620
08/01/2012 00:00:00,13,772679.1720
08/01/2012 00:00:00,12,1142659.0900
08/01/2012 00:00:00,11,4056915.1410
08/01/2012 00:00:00,10,1132062.5130
08/01/2012 00:00:00,9,1088752.9910
08/01/2012 00:00:00,8,365467.7550
08/01/2012 00:00:00,7,870743.9520
08/01/2012 00:00:00,6,3693257.9200
08/01/2012 00:00:00,5,21153.3080
08/01/2012 00:00:00,4,18556.8620
08/01/2012 00:00:00,3,674577.6270
08/01/2012 00:00:00,2,794883.8200
08/01/2012 00:00:00,1,21420229.4620
