DateTime,Region,Value
04/01/2020 00:00:00,23,111843.3780
04/01/2020 00:00:00,24,630962.9790
04/01/2020 00:00:00,22,548481.9320
04/01/2020 00:00:00,21,321712.0130
04/01/2020 00:00:00,20,1268982.9140
04/01/2020 00:00:00,19,337487.5160
04/01/2020 00:00:00,18,1658367.7520
04/01/2020 00:00:00,17,329918.0040
04/01/2020 00:00:00,16,1825502.0900
04/01/2020 00:00:00,15,14737.7210
04/01/2020 00:00:00,14,15531.1110
04/01/2020 00:00:00,13,658828.3080
04/01/2020 00:00:00,12,969319.5890
04/01/2020 00:00:00,11,2974661.8570
04/01/2020 00:00:00,10,903667.2260
04/01/2020 00:00:00,9,807391.7460
04/01/2020 00:00:00,8,287372.9370
04/01/2020 00:00:00,7,715893.4990
04/01/2020 00:00:00,6,2680249.5340
04/01/2020 00:00:00,5,14737.7210
04/01/2020 00:00:00,4,15531.1110
04/01/2020 00:00:00,3,321712.0130
04/01/2020 00:00:00,2,548481.9320
04/01/2020 00:00:00,1,16160449.2170
