DateTime,Region,Value
01/01/2011 00:00:00,1,23609342.4660
01/01/2011 00:00:00,2,744518.0010
01/01/2011 00:00:00,3,477262.1730
01/01/2011 00:00:00,4,16753.9940
01/01/2011 00:00:00,5,18094.7700
01/01/2011 00:00:00,6,3611370.1580
01/01/2011 00:00:00,7,956500.2950
01/01/2011 00:00:00,8,394458.7330
01/01/2011 00:00:00,9,1151079.4040
01/01/2011 00:00:00,10,1308023.4900
01/01/2011 00:00:00,11,4342582.0190
01/01/2011 00:00:00,12,1653043.9150
01/01/2011 00:00:00,13,1020147.7440
01/01/2011 00:00:00,14,16753.9940
01/01/2011 00:00:00,15,18094.7700
01/01/2011 00:00:00,16,2989140.8880
01/01/2011 00:00:00,17,442761.8100
01/01/2011 00:00:00,18,2526982.7240
01/01/2011 00:00:00,19,462009.5240
01/01/2011 00:00:00,20,1856313.1920
01/01/2011 00:00:00,21,477262.1730
01/01/2011 00:00:00,22,744518.0010
01/01/2011 00:00:00,24,731156.2540
01/01/2011 00:00:00,23,163772.4540
