DateTime,Region,Value
04/01/2014 00:00:00,23,129128.6640
04/01/2014 00:00:00,24,646438.1950
04/01/2014 00:00:00,22,674038.7160
04/01/2014 00:00:00,21,388489.4220
04/01/2014 00:00:00,20,1583111.6180
04/01/2014 00:00:00,19,326020.6350
04/01/2014 00:00:00,18,1925174.4470
04/01/2014 00:00:00,17,379414.5790
04/01/2014 00:00:00,16,2134916.5430
04/01/2014 00:00:00,15,15716.4100
04/01/2014 00:00:00,14,14795.0360
04/01/2014 00:00:00,13,845622.2340
04/01/2014 00:00:00,12,1354807.2390
04/01/2014 00:00:00,11,3495821.9280
04/01/2014 00:00:00,10,1049565.0570
04/01/2014 00:00:00,9,928421.0540
04/01/2014 00:00:00,8,365167.3540
04/01/2014 00:00:00,7,796593.6390
04/01/2014 00:00:00,6,2813328.4430
04/01/2014 00:00:00,5,15716.4100
04/01/2014 00:00:00,4,14795.0360
04/01/2014 00:00:00,3,388489.4220
04/01/2014 00:00:00,2,674038.7160
04/01/2014 00:00:00,1,18773531.2690
