DateTime,Region,Value
05/01/2018 00:00:00,2,715948.3920
05/01/2018 00:00:00,3,475877.5060
05/01/2018 00:00:00,4,16342.9030
05/01/2018 00:00:00,5,16501.4200
05/01/2018 00:00:00,6,3034386.9290
05/01/2018 00:00:00,1,20083650.1030
05/01/2018 00:00:00,7,884001.2300
05/01/2018 00:00:00,8,360579.5830
05/01/2018 00:00:00,9,967026.8760
05/01/2018 00:00:00,10,1143598.7230
05/01/2018 00:00:00,11,3776443.7830
05/01/2018 00:00:00,12,1431884.3480
05/01/2018 00:00:00,13,870108.9270
05/01/2018 00:00:00,14,16342.9030
05/01/2018 00:00:00,15,16501.4200
05/01/2018 00:00:00,16,2139400.2910
05/01/2018 00:00:00,17,429690.3730
05/01/2018 00:00:00,18,2131183.0330
05/01/2018 00:00:00,19,371670.8070
05/01/2018 00:00:00,20,1645678.9560
05/01/2018 00:00:00,21,475877.5060
05/01/2018 00:00:00,22,715948.3920
05/01/2018 00:00:00,24,761407.1940
05/01/2018 00:00:00,23,136589.0710
