DateTime,Region,Value
12/01/2023 00:00:00,24,770388.1800
12/01/2023 00:00:00,20,1219129.1850
12/01/2023 00:00:00,19,429643.5120
12/01/2023 00:00:00,18,2198922.0960
12/01/2023 00:00:00,17,378577.1590
12/01/2023 00:00:00,22,733350.3160
12/01/2023 00:00:00,21,418433.4940
12/01/2023 00:00:00,23,130620.9130
12/01/2023 00:00:00,16,2537655.3060
12/01/2023 00:00:00,15,16085.5970
12/01/2023 00:00:00,14,15417.8520
12/01/2023 00:00:00,13,741593.5270
12/01/2023 00:00:00,12,1200276.7480
12/01/2023 00:00:00,11,3665698.8580
12/01/2023 00:00:00,10,1153652.6200
12/01/2023 00:00:00,9,1043730.5680
12/01/2023 00:00:00,8,276812.9560
12/01/2023 00:00:00,7,790003.5990
12/01/2023 00:00:00,6,3421974.6950
12/01/2023 00:00:00,5,16085.5970
12/01/2023 00:00:00,4,15417.8520
12/01/2023 00:00:00,3,418433.4940
12/01/2023 00:00:00,2,733350.3160
12/01/2023 00:00:00,1,19958679.9100
