DateTime,Region,Value
09/01/2019 00:00:00,1,19936184.4410
09/01/2019 00:00:00,2,752661.6570
09/01/2019 00:00:00,3,572623.9890
09/01/2019 00:00:00,4,17603.8920
09/01/2019 00:00:00,5,18638.0260
09/01/2019 00:00:00,6,3261926.0840
09/01/2019 00:00:00,7,880277.4040
09/01/2019 00:00:00,8,341052.8110
09/01/2019 00:00:00,9,931369.7740
09/01/2019 00:00:00,10,1097241.1520
09/01/2019 00:00:00,11,3832204.5110
09/01/2019 00:00:00,12,1313870.4020
09/01/2019 00:00:00,13,733274.8830
09/01/2019 00:00:00,14,17603.8920
09/01/2019 00:00:00,15,18638.0260
09/01/2019 00:00:00,16,2149610.6280
09/01/2019 00:00:00,17,424695.6470
09/01/2019 00:00:00,18,2226532.9050
09/01/2019 00:00:00,19,429437.9810
09/01/2019 00:00:00,20,1437838.6220
09/01/2019 00:00:00,21,572623.9890
09/01/2019 00:00:00,22,752661.6570
09/01/2019 00:00:00,24,740195.5780
09/01/2019 00:00:00,23,136656.0500
