DateTime,Region,Value
04/01/2021 00:00:00,23,129506.0330
04/01/2021 00:00:00,24,706783.6250
04/01/2021 00:00:00,22,615594.7680
04/01/2021 00:00:00,21,378811.1380
04/01/2021 00:00:00,20,1426069.7270
04/01/2021 00:00:00,19,376617.1890
04/01/2021 00:00:00,18,2051278.8240
04/01/2021 00:00:00,17,406589.9980
04/01/2021 00:00:00,16,2130429.4960
04/01/2021 00:00:00,15,15293.7790
04/01/2021 00:00:00,14,15128.3930
04/01/2021 00:00:00,13,768077.8800
04/01/2021 00:00:00,12,1298198.3180
04/01/2021 00:00:00,11,3484744.5090
04/01/2021 00:00:00,10,1076771.5260
04/01/2021 00:00:00,9,945621.2570
04/01/2021 00:00:00,8,334415.5360
04/01/2021 00:00:00,7,835504.9110
04/01/2021 00:00:00,6,2944784.8960
04/01/2021 00:00:00,5,15293.7790
04/01/2021 00:00:00,4,15128.3930
04/01/2021 00:00:00,3,378811.1380
04/01/2021 00:00:00,2,615594.7680
04/01/2021 00:00:00,1,18915393.7470
