DateTime,Region,Value
07/01/2011 00:00:00,1,21913065.7610
07/01/2011 00:00:00,2,762431.1420
07/01/2011 00:00:00,3,597305.3450
07/01/2011 00:00:00,4,18646.7370
07/01/2011 00:00:00,5,19646.4920
07/01/2011 00:00:00,6,3635546.6100
07/01/2011 00:00:00,7,867658.3200
07/01/2011 00:00:00,8,365123.6960
07/01/2011 00:00:00,9,1122404.7610
07/01/2011 00:00:00,10,1183737.3640
07/01/2011 00:00:00,11,4115664.0150
07/01/2011 00:00:00,12,1380730.5710
07/01/2011 00:00:00,13,883628.9110
07/01/2011 00:00:00,14,18646.7370
07/01/2011 00:00:00,15,19646.4920
07/01/2011 00:00:00,16,2582767.5660
07/01/2011 00:00:00,17,400782.6060
07/01/2011 00:00:00,18,2451755.3400
07/01/2011 00:00:00,19,423955.3990
07/01/2011 00:00:00,20,1592422.0310
07/01/2011 00:00:00,21,597305.3450
07/01/2011 00:00:00,22,762431.1420
07/01/2011 00:00:00,24,759814.8790
07/01/2011 00:00:00,23,147073.9430
