DateTime,Region,Value
03/01/2018 00:00:00,2,729896.7300
03/01/2018 00:00:00,3,461730.1160
03/01/2018 00:00:00,4,17584.9740
03/01/2018 00:00:00,5,16701.9920
03/01/2018 00:00:00,6,3420195.6990
03/01/2018 00:00:00,1,22075624.4110
03/01/2018 00:00:00,7,934701.8990
03/01/2018 00:00:00,8,382202.2240
03/01/2018 00:00:00,9,1007616.0110
03/01/2018 00:00:00,10,1285164.1650
03/01/2018 00:00:00,11,4047167.9460
03/01/2018 00:00:00,12,1488835.9940
03/01/2018 00:00:00,13,953924.5610
03/01/2018 00:00:00,14,17584.9740
03/01/2018 00:00:00,15,16701.9920
03/01/2018 00:00:00,16,2579762.9420
03/01/2018 00:00:00,17,447419.6690
03/01/2018 00:00:00,18,2298767.1530
03/01/2018 00:00:00,19,427714.3700
03/01/2018 00:00:00,20,1873335.3160
03/01/2018 00:00:00,21,461730.1160
03/01/2018 00:00:00,22,729896.7300
03/01/2018 00:00:00,24,780145.3200
03/01/2018 00:00:00,23,148671.1430
