DateTime,Region,Value
09/01/2023 00:00:00,1,18252346.8980
09/01/2023 00:00:00,2,744759.1610
09/01/2023 00:00:00,3,566263.9610
09/01/2023 00:00:00,4,15704.7100
09/01/2023 00:00:00,5,17210.0280
09/01/2023 00:00:00,6,3006602.4440
09/01/2023 00:00:00,7,765643.2170
09/01/2023 00:00:00,8,285815.6910
09/01/2023 00:00:00,9,881309.1150
09/01/2023 00:00:00,10,1002483.0130
09/01/2023 00:00:00,11,3617954.8420
09/01/2023 00:00:00,12,1226761.0030
09/01/2023 00:00:00,13,664492.4000
09/01/2023 00:00:00,14,15704.7100
09/01/2023 00:00:00,15,17210.0280
09/01/2023 00:00:00,16,2034557.1140
09/01/2023 00:00:00,23,125079.9410
09/01/2023 00:00:00,21,566263.9610
09/01/2023 00:00:00,22,744759.1610
09/01/2023 00:00:00,17,391096.3650
09/01/2023 00:00:00,18,2135772.7930
09/01/2023 00:00:00,19,370020.8460
09/01/2023 00:00:00,20,1016895.1310
09/01/2023 00:00:00,24,727862.8880
