DateTime,Region,Value
08/01/2019 00:00:00,23,134540.5130
08/01/2019 00:00:00,24,891511.5290
08/01/2019 00:00:00,22,788634.0960
08/01/2019 00:00:00,21,705099.0730
08/01/2019 00:00:00,20,1458252.7160
08/01/2019 00:00:00,19,482287.3970
08/01/2019 00:00:00,18,2443273.0280
08/01/2019 00:00:00,17,403832.7210
08/01/2019 00:00:00,16,2274433.6920
08/01/2019 00:00:00,15,21285.8590
08/01/2019 00:00:00,14,18656.5200
08/01/2019 00:00:00,13,751690.8080
08/01/2019 00:00:00,12,1067567.8000
08/01/2019 00:00:00,11,3978863.2740
08/01/2019 00:00:00,10,1164281.4860
08/01/2019 00:00:00,9,1077388.3820
08/01/2019 00:00:00,8,344327.4860
08/01/2019 00:00:00,7,918355.0650
08/01/2019 00:00:00,6,3786647.6650
08/01/2019 00:00:00,5,21285.8590
08/01/2019 00:00:00,4,18656.5200
08/01/2019 00:00:00,3,705099.0730
08/01/2019 00:00:00,2,788634.0960
08/01/2019 00:00:00,1,21177253.6310
