DateTime,Region,Value
05/01/2022 00:00:00,1,19096727.5740
05/01/2022 00:00:00,2,700756.7490
05/01/2022 00:00:00,3,471932.2420
05/01/2022 00:00:00,4,16203.7510
05/01/2022 00:00:00,5,15612.3540
05/01/2022 00:00:00,6,3057820.4340
05/01/2022 00:00:00,7,862400.6810
05/01/2022 00:00:00,8,332926.2390
05/01/2022 00:00:00,9,931902.2930
05/01/2022 00:00:00,10,1094950.5350
05/01/2022 00:00:00,11,3626454.0100
05/01/2022 00:00:00,12,1348281.4780
05/01/2022 00:00:00,13,746747.2630
05/01/2022 00:00:00,14,16203.7510
05/01/2022 00:00:00,15,15612.3540
05/01/2022 00:00:00,16,2142773.8570
05/01/2022 00:00:00,17,432302.0680
05/01/2022 00:00:00,18,2113915.9810
05/01/2022 00:00:00,19,384155.2000
05/01/2022 00:00:00,20,1170291.3440
05/01/2022 00:00:00,21,471932.2420
05/01/2022 00:00:00,22,700756.7490
05/01/2022 00:00:00,24,721898.8900
05/01/2022 00:00:00,23,129905.9720
