DateTime,Region,Value
10/01/2011 00:00:00,23,144397.5190
10/01/2011 00:00:00,24,679152.8710
10/01/2011 00:00:00,22,780234.8380
10/01/2011 00:00:00,21,449174.0400
10/01/2011 00:00:00,20,1652405.0500
10/01/2011 00:00:00,19,382710.6260
10/01/2011 00:00:00,18,2096139.4720
10/01/2011 00:00:00,17,416434.5170
10/01/2011 00:00:00,16,2399119.3540
10/01/2011 00:00:00,15,17819.8840
10/01/2011 00:00:00,14,17723.5450
10/01/2011 00:00:00,13,896315.2240
10/01/2011 00:00:00,12,1458755.2270
10/01/2011 00:00:00,11,3824776.8250
10/01/2011 00:00:00,10,1107741.7040
10/01/2011 00:00:00,9,898357.3460
10/01/2011 00:00:00,8,386808.7790
10/01/2011 00:00:00,7,818356.5670
10/01/2011 00:00:00,6,3127762.4900
10/01/2011 00:00:00,5,17819.8840
10/01/2011 00:00:00,4,17723.5450
10/01/2011 00:00:00,3,449174.0400
10/01/2011 00:00:00,2,780234.8380
10/01/2011 00:00:00,1,20289233.5740
