DateTime,Region,Value
11/01/2015 00:00:00,1,19847830.5430
11/01/2015 00:00:00,2,713288.2530
11/01/2015 00:00:00,3,368534.6190
11/01/2015 00:00:00,4,16098.2630
11/01/2015 00:00:00,5,16367.1680
11/01/2015 00:00:00,6,2921433.9230
11/01/2015 00:00:00,7,844540.5150
11/01/2015 00:00:00,8,348327.5750
11/01/2015 00:00:00,9,878463.1360
11/01/2015 00:00:00,10,1148084.0560
11/01/2015 00:00:00,11,3757928.1730
11/01/2015 00:00:00,12,1431252.7720
11/01/2015 00:00:00,13,864287.2560
11/01/2015 00:00:00,14,16098.2630
11/01/2015 00:00:00,15,16367.1680
11/01/2015 00:00:00,16,2312518.2550
11/01/2015 00:00:00,17,406608.2700
11/01/2015 00:00:00,18,2095793.2940
11/01/2015 00:00:00,19,371707.6560
11/01/2015 00:00:00,20,1636100.2590
11/01/2015 00:00:00,21,368534.6190
11/01/2015 00:00:00,22,713288.2530
11/01/2015 00:00:00,24,686147.6540
11/01/2015 00:00:00,23,144637.7810
