DateTime,Region,Value
07/01/2012 00:00:00,1,21633262.2660
07/01/2012 00:00:00,2,768632.9770
07/01/2012 00:00:00,3,611529.6170
07/01/2012 00:00:00,4,17754.4750
07/01/2012 00:00:00,5,20075.1980
07/01/2012 00:00:00,6,3568873.2800
07/01/2012 00:00:00,7,836174.3080
07/01/2012 00:00:00,8,359462.6800
07/01/2012 00:00:00,9,1086911.2930
07/01/2012 00:00:00,10,1153643.1120
07/01/2012 00:00:00,11,4189672.7690
07/01/2012 00:00:00,12,1307322.0890
07/01/2012 00:00:00,13,821499.0840
07/01/2012 00:00:00,14,17754.4750
07/01/2012 00:00:00,15,20075.1980
07/01/2012 00:00:00,16,2618446.2990
07/01/2012 00:00:00,17,388964.0260
07/01/2012 00:00:00,18,2447381.8590
07/01/2012 00:00:00,19,407481.1310
07/01/2012 00:00:00,20,1489523.0180
07/01/2012 00:00:00,21,611529.6170
07/01/2012 00:00:00,22,768632.9770
07/01/2012 00:00:00,24,811064.1890
07/01/2012 00:00:00,23,146843.1290
