DateTime,Region,Value
08/01/2014 00:00:00,23,131087.5060
08/01/2014 00:00:00,24,785374.0420
08/01/2014 00:00:00,22,745345.6490
08/01/2014 00:00:00,21,627347.8980
08/01/2014 00:00:00,20,1554390.0200
08/01/2014 00:00:00,19,447149.0200
08/01/2014 00:00:00,18,2248847.6550
08/01/2014 00:00:00,17,357774.5810
08/01/2014 00:00:00,16,2266697.2650
08/01/2014 00:00:00,15,19806.0400
08/01/2014 00:00:00,14,18626.1800
08/01/2014 00:00:00,13,822068.3570
08/01/2014 00:00:00,12,1104540.6320
08/01/2014 00:00:00,11,3715490.8770
08/01/2014 00:00:00,10,1099205.1530
08/01/2014 00:00:00,9,1020732.3280
08/01/2014 00:00:00,8,358955.4540
08/01/2014 00:00:00,7,841804.0400
08/01/2014 00:00:00,6,3387481.3500
08/01/2014 00:00:00,5,19806.0400
08/01/2014 00:00:00,4,18626.1800
08/01/2014 00:00:00,3,627347.8980
08/01/2014 00:00:00,2,745345.6490
08/01/2014 00:00:00,1,20141598.1330
