DateTime,Value
04/01/2014 00:00:00,737347.9570
04/02/2014 00:00:00,744269.7060
04/03/2014 00:00:00,746006.2950
04/04/2014 00:00:00,736254.3440
04/05/2014 00:00:00,652680.7000
04/06/2014 00:00:00,589577.1880
04/07/2014 00:00:00,695245.6530
04/08/2014 00:00:00,708460.0740
04/09/2014 00:00:00,707245.8880
04/10/2014 00:00:00,699405.9030
04/11/2014 00:00:00,702090.7360
04/12/2014 00:00:00,634639.5610
04/13/2014 00:00:00,575829.2760
04/14/2014 00:00:00,672606.8710
04/15/2014 00:00:00,686222.9980
04/16/2014 00:00:00,676455.0710
04/17/2014 00:00:00,599027.4220
04/18/2014 00:00:00,544232.5700
04/19/2014 00:00:00,571007.5380
04/20/2014 00:00:00,545741.7470
04/21/2014 00:00:00,602651.9610
04/22/2014 00:00:00,675742.0250
04/23/2014 00:00:00,681691.5730
04/24/2014 00:00:00,697692.0610
04/25/2014 00:00:00,699581.9480
04/26/2014 00:00:00,637368.4500
04/27/2014 00:00:00,578188.9880
04/28/2014 00:00:00,675926.4050
04/29/2014 00:00:00,698324.8270
04/30/2014 00:00:00,695055.1170
