DateTime,Value
06/01/2021 00:00:00,696048.6270
06/02/2021 00:00:00,700505.0170
06/03/2021 00:00:00,698600.6490
06/04/2021 00:00:00,692965.6610
06/05/2021 00:00:00,622988.9650
06/06/2021 00:00:00,576739.7130
06/07/2021 00:00:00,687687.1270
06/08/2021 00:00:00,719311.1810
06/09/2021 00:00:00,727998.4790
06/10/2021 00:00:00,739161.2490
06/11/2021 00:00:00,732773.3340
06/12/2021 00:00:00,663407.3330
06/13/2021 00:00:00,616205.0600
06/14/2021 00:00:00,737903.4390
06/15/2021 00:00:00,759440.4150
06/16/2021 00:00:00,755302.6930
06/17/2021 00:00:00,732968.1960
06/18/2021 00:00:00,720620.2800
06/19/2021 00:00:00,646908.2760
06/20/2021 00:00:00,594444.3300
06/21/2021 00:00:00,695310.8100
06/22/2021 00:00:00,710395.7420
06/23/2021 00:00:00,701339.2010
06/24/2021 00:00:00,667378.4720
06/25/2021 00:00:00,694493.4430
06/26/2021 00:00:00,651121.0800
06/27/2021 00:00:00,606935.4740
06/28/2021 00:00:00,706509.2250
06/29/2021 00:00:00,727913.0280
06/30/2021 00:00:00,744980.0420
