DateTime,Value
05/01/2011 00:00:00,553106.0890
05/02/2011 00:00:00,638821.6640
05/03/2011 00:00:00,713170.7010
05/04/2011 00:00:00,723353.9800
05/05/2011 00:00:00,726615.3020
05/06/2011 00:00:00,721232.7800
05/07/2011 00:00:00,643463.7900
05/08/2011 00:00:00,577050.6780
05/09/2011 00:00:00,706545.9740
05/10/2011 00:00:00,728325.2770
05/11/2011 00:00:00,732314.7270
05/12/2011 00:00:00,732970.1060
05/13/2011 00:00:00,729702.8230
05/14/2011 00:00:00,657056.7030
05/15/2011 00:00:00,582278.3710
05/16/2011 00:00:00,703877.9060
05/17/2011 00:00:00,720286.7350
05/18/2011 00:00:00,733284.8100
05/19/2011 00:00:00,730295.7990
05/20/2011 00:00:00,718021.0580
05/21/2011 00:00:00,642166.5880
05/22/2011 00:00:00,580824.4630
05/23/2011 00:00:00,721325.5100
05/24/2011 00:00:00,751955.0090
05/25/2011 00:00:00,763354.5930
05/26/2011 00:00:00,768988.4090
05/27/2011 00:00:00,753573.9790
05/28/2011 00:00:00,660433.7540
05/29/2011 00:00:00,599687.3640
05/30/2011 00:00:00,719798.7830
05/31/2011 00:00:00,740148.2810
