DateTime,Value
03/01/2015 00:00:00,632398.6600
03/02/2015 00:00:00,740931.8400
03/03/2015 00:00:00,748029.8630
03/04/2015 00:00:00,759198.9920
03/05/2015 00:00:00,766393.3730
03/06/2015 00:00:00,759165.5230
03/07/2015 00:00:00,672167.1860
03/08/2015 00:00:00,620213.0430
03/09/2015 00:00:00,735652.2290
03/10/2015 00:00:00,746131.4430
03/11/2015 00:00:00,741747.0560
03/12/2015 00:00:00,737807.7260
03/13/2015 00:00:00,742091.9770
03/14/2015 00:00:00,683933.3000
03/15/2015 00:00:00,639038.5190
03/16/2015 00:00:00,756961.2930
03/17/2015 00:00:00,773881.3220
03/18/2015 00:00:00,778774.6800
03/19/2015 00:00:00,725746.3830
03/20/2015 00:00:00,748690.1340
03/21/2015 00:00:00,692449.4440
03/22/2015 00:00:00,643671.4610
03/23/2015 00:00:00,770191.4210
03/24/2015 00:00:00,788329.4540
03/25/2015 00:00:00,783474.7680
03/26/2015 00:00:00,774783.3580
03/27/2015 00:00:00,747182.6050
03/28/2015 00:00:00,658008.9830
03/29/2015 00:00:00,569315.0190
03/30/2015 00:00:00,688471.6450
03/31/2015 00:00:00,695789.8390
