DateTime,Value
09/01/2022 00:00:00,731641.3390
09/02/2022 00:00:00,732227.6700
09/03/2022 00:00:00,642236.0100
09/04/2022 00:00:00,596575.6010
09/05/2022 00:00:00,711057.5020
09/06/2022 00:00:00,727527.0850
09/07/2022 00:00:00,731678.0000
09/08/2022 00:00:00,715619.5730
09/09/2022 00:00:00,721661.2770
09/10/2022 00:00:00,653804.8120
09/11/2022 00:00:00,619822.0570
09/12/2022 00:00:00,743105.9480
09/13/2022 00:00:00,746416.1500
09/14/2022 00:00:00,722541.7230
09/15/2022 00:00:00,713473.6130
09/16/2022 00:00:00,708799.0820
09/17/2022 00:00:00,619334.8340
09/18/2022 00:00:00,574254.1880
09/19/2022 00:00:00,685476.6620
09/20/2022 00:00:00,704300.2310
09/21/2022 00:00:00,700070.0200
09/22/2022 00:00:00,695597.3890
09/23/2022 00:00:00,689988.5230
09/24/2022 00:00:00,602468.7460
09/25/2022 00:00:00,547492.9340
09/26/2022 00:00:00,638740.3510
09/27/2022 00:00:00,659456.7120
09/28/2022 00:00:00,663780.7040
09/29/2022 00:00:00,663785.8560
09/30/2022 00:00:00,649024.3880
